timestamp,3_Pressure
2025-06-13 13:49:55,0.49
2025-06-13 13:50:55,0.49
2025-06-13 13:51:55,0.5
2025-06-13 13:52:55,0.5
2025-06-13 13:53:55,0.51
2025-06-13 13:54:55,0.5
2025-06-13 13:55:55,0.5
2025-06-13 13:56:55,0.51
2025-06-13 13:57:55,0.51
2025-06-13 13:58:55,0.51
2025-06-13 13:59:55,0.5
2025-06-13 14:00:55,0.51
2025-06-13 14:01:55,0.5
2025-06-13 14:02:55,0.5
2025-06-13 14:03:55,0.51
2025-06-13 14:04:55,0.5
2025-06-13 14:05:55,0.5
2025-06-13 14:06:55,0.5
2025-06-13 14:07:55,0.5
2025-06-13 14:08:55,0.51
2025-06-13 14:09:55,0.51
2025-06-13 14:10:55,0.52
2025-06-13 14:11:55,0.52
2025-06-13 14:12:55,0.52
2025-06-13 14:13:55,0.52
2025-06-13 14:14:55,0.52
2025-06-13 14:15:55,0.52
2025-06-13 14:16:55,0.52
2025-06-13 14:17:55,0.52
2025-06-13 14:18:55,0.52
2025-06-13 14:19:55,0.51
2025-06-13 14:20:55,0.51
2025-06-13 14:21:55,0.51
2025-06-13 14:22:55,0.51
2025-06-13 14:23:55,0.51
2025-06-13 14:24:55,0.51
2025-06-13 14:25:55,0.5
2025-06-13 14:26:55,0.49
2025-06-13 14:27:55,0.49
2025-06-13 14:28:55,0.49
2025-06-13 14:29:55,0.48
2025-06-13 14:30:55,0.49
2025-06-13 14:31:55,0.49
2025-06-13 14:32:55,0.5
2025-06-13 14:33:55,0.5
2025-06-13 14:34:55,0.49
2025-06-13 14:35:55,0.5
2025-06-13 14:36:55,0.5
2025-06-13 14:37:55,0.49
2025-06-13 14:38:55,0.49
2025-06-13 14:39:55,0.49
2025-06-13 14:40:55,0.49
2025-06-13 14:41:55,0.49
2025-06-13 14:42:55,0.49
2025-06-13 14:43:55,0.5
2025-06-13 14:44:55,0.5
2025-06-13 14:45:55,0.5
2025-06-13 14:46:55,0.49
2025-06-13 14:47:55,0.5
2025-06-13 14:48:55,0.5
2025-06-13 14:49:55,0.5
2025-06-13 14:50:55,0.5
2025-06-13 14:51:55,0.51
2025-06-13 14:52:55,0.52
2025-06-13 14:53:55,0.51
2025-06-13 14:54:55,0.51
2025-06-13 14:55:55,0.51
2025-06-13 14:56:55,0.51
2025-06-13 14:57:55,0.51
